0;0
1;0.005099773406982422
2;0.0050394535064697266
3;0.005064249038696289
4;0.005194425582885742
5;0.0049703121185302734
6;0.005055665969848633
7;0.0051784515380859375
8;0.005030393600463867
9;0.00504755973815918
10;0.005040407180786133
11;0.0052165985107421875
12;0.0050127506256103516
13;0.005002021789550781
14;0.00513911247253418
15;0.004989147186279297
16;0.004998683929443359
17;0.00502324104309082
18;0.004993915557861328
19;0.0049855709075927734
20;0.004975318908691406
21;0.004970073699951172
22;0.005002021789550781
23;0.0051534175872802734
24;0.005024909973144531
25;0.0049974918365478516
26;0.0051059722900390625
27;0.005100250244140625
28;0.00508880615234375
29;0.0049741268157958984
30;0.005107402801513672
31;0.005116939544677734
32;0.0050394535064697266
33;0.005088090896606445
34;0.005015373229980469
35;0.005088090896606445
36;0.004980325698852539
37;0.005092144012451172
38;0.0049860477447509766
39;0.005095005035400391
40;0.004985332489013672
41;0.004983186721801758
42;0.00498652458190918
43;0.0050334930419921875
44;0.0049550533294677734
45;0.0051615238189697266
46;0.004982948303222656
47;0.0049932003021240234
48;0.005096912384033203
49;0.0049839019775390625
50;0.004940509796142578
