0;0
1;0.5017702579498291
2;0.5022177696228027
3;0.49964356422424316
4;0.49918413162231445
5;0.49744749069213867
6;0.5014042854309082
7;0.4998171329498291
8;0.5003373622894287
9;0.5096185207366943
10;0.4982783794403076
11;0.5019733905792236
12;0.4963502883911133
13;0.5029683113098145
14;0.4992241859436035
15;0.5035429000854492
16;0.4991166591644287
17;0.5019569396972656
18;0.4963252544403076
19;0.5013055801391602
20;0.5002744197845459
21;0.497605562210083
22;0.5073087215423584
23;0.504467248916626
24;0.5016143321990967
25;0.5000395774841309
26;0.5009925365447998
27;0.5020389556884766
28;0.4960811138153076
29;0.5017514228820801
30;0.5031218528747559
31;0.504425048828125
32;0.5002367496490479
33;0.49726104736328125
34;0.5062096118927002
35;0.4999966621398926
36;0.5005354881286621
37;0.5022666454315186
38;0.5002231597900391
39;0.5039722919464111
40;0.49985837936401367
41;0.501396656036377
42;0.5033676624298096
43;0.4964914321899414
44;0.4989619255065918
45;0.49927306175231934
46;0.5012111663818359
47;0.5013163089752197
48;0.49790477752685547
49;0.5019292831420898
50;0.5024845600128174
